id,section,word,correctAnswer,wrong1,wrong2,wrong3,points,explanation
948,64,confine,confineの意味,おそらく,利益,逃れる,1,Section 64 vocabulary
949,64,emphasize,emphasizeの意味,essentiallyの意味,財政の,accompanyの意味,1,Section 64 vocabulary
950,64,crowd,群衆,economicsの意味,医療,かなり,1,Section 64 vocabulary
951,64,congestion,congestionの意味,上がる,registerの意味,neverthelessの意味,1,Section 64 vocabulary
952,64,offer,提供する/申し出る,accomplishの意味,invasionの意味,resortの意味,1,Section 64 vocabulary
953,65,highlight,highlightの意味,むしろ・かなり,activeの意味,sincereの意味,1,Section 65 vocabulary
954,65,underline,underlineの意味,brieflyの意味,leadershipの意味,noisyの意味,1,Section 65 vocabulary
955,65,stand,standの意味,distressの意味,信じる,問題,1,Section 65 vocabulary
956,65,quality,質,pillowの意味,indeedの意味,transitionの意味,1,Section 65 vocabulary
957,65,scent,scentの意味,従う,memoryの意味,verticalの意味,1,Section 65 vocabulary
958,65,forward,前方へ/促進する,反応する,emphasizeの意味,dirtの意味,1,Section 65 vocabulary
959,65,afterwards,afterwardsの意味,supporterの意味,frequentの意味,共通の,1,Section 65 vocabulary
960,65,behave,振る舞う,schemeの意味,indispensableの意味,特徴,1,Section 65 vocabulary
961,65,hide,隠れる/隠す,emphasizeの意味,分ける,結合する,1,Section 65 vocabulary
962,65,imagine,imagineの意味,swiftの意味,evaporateの意味,whisperの意味,1,Section 65 vocabulary
963,65,grief,深い悲しみ,transformの意味,保護,社会の,1,Section 65 vocabulary
964,65,emotion,感情,meditationの意味,brieflyの意味,petitionの意味,1,Section 65 vocabulary
965,66,frequent,frequentの意味,restoreの意味,shiftの意味,definitelyの意味,1,Section 66 vocabulary
966,66,inn,innの意味,insuranceの意味,swingの意味,sensitiveの意味,1,Section 66 vocabulary
967,66,board,boardの意味,怒らせる,authenticの意味,延期する,1,Section 66 vocabulary
968,66,equivalent,equivalentの意味,congressionの意味,transitionの意味,dimensionの意味,1,Section 66 vocabulary
969,66,accommodation,accommodationの意味,interfereの意味,clinicianの意味,不可欠の,1,Section 66 vocabulary
970,66,overnight,一晩中,いらだたせる,現代の,exerciseの意味,1,Section 66 vocabulary
971,66,establish,establishの意味,案内する/案内人,罰する,親戚,1,Section 66 vocabulary
972,66,wander,wanderの意味,particleの意味,slideの意味,commissionの意味,1,Section 66 vocabulary
973,66,transform,transformの意味,maximumの意味,排他的な,infrastructureの意味,1,Section 66 vocabulary
974,66,transmit,transmitの意味,定義,innovationの意味,報告する/報告,1,Section 66 vocabulary
975,66,accompany,accompanyの意味,frequentの意味,playの意味,agencyの意味,1,Section 66 vocabulary
976,66,civil,civilの意味,figureの意味,indispensableの意味,geneticの意味,1,Section 66 vocabulary
977,66,comedy,comedyの意味,resortの意味,temptの意味,眉,1,Section 66 vocabulary
978,66,humor,ユーモア,utterの意味,attainの意味,一般的な,1,Section 66 vocabulary
979,66,tragic,tragicの意味,computeの意味,特定の,accelerateの意味,1,Section 66 vocabulary
980,67,missionary,missionaryの意味,役割,commuteの意味,芸術家,1,Section 67 vocabulary
981,67,coincidence,coincidenceの意味,foundationの意味,守る,rapidの意味,1,Section 67 vocabulary
982,67,fellow,fellowの意味,administerの意味,prosperityの意味,moodの意味,1,Section 67 vocabulary
983,67,peer,peerの意味,基礎,門,文化,1,Section 67 vocabulary
984,67,passenger,乗客,接触,完成させる,決して〜ない,1,Section 67 vocabulary
985,67,function,functionの意味,召使い,delicateの意味,バイリンガル,1,Section 67 vocabulary
986,67,afraid,afraidの意味,受け取る,快適さ/慰める,前提,1,Section 67 vocabulary
987,67,dialect,方言,abandonの意味,driftの意味,課題・挑戦,1,Section 67 vocabulary
988,67,accent,accentの意味,missionaryの意味,研究者,嫌う,1,Section 67 vocabulary
989,67,linguistic,linguisticの意味,親切/好意,よく知っている,あえて〜する,1,Section 67 vocabulary
990,67,bilingual,バイリンガル,imaginaryの意味,高さ,infantの意味,1,Section 67 vocabulary
991,67,noisy,noisyの意味,同意,infrastructureの意味,適切な,1,Section 67 vocabulary
992,67,bury,埋める,深く,気が進まない,物語,1,Section 67 vocabulary
993,67,favor,親切/好意,processの意味,発展,かなり,1,Section 67 vocabulary
994,67,countless,countlessの意味,somehowの意味,lengthの意味,intentionの意味,1,Section 67 vocabulary
995,68,gallery,galleryの意味,artificialの意味,個人の/個人,決して〜ない,1,Section 68 vocabulary
996,68,petition,petitionの意味,定義する,特有の,bendの意味,1,Section 68 vocabulary
997,68,commission,commissionの意味,旅行する,マスメディア,性別,1,Section 68 vocabulary
998,68,authority,authorityの意味,役に立つ,健康,社会の,1,Section 68 vocabulary
999,68,medieval,medievalの意味,（外国からの）移住/入国,remedyの意味,adoreの意味,1,Section 68 vocabulary
1000,68,knight,knightの意味,近くの/近くに,消化する,emissionの意味,1,Section 68 vocabulary
1001,68,lord,lordの意味,余裕がある,免疫のある,効果的な,1,Section 68 vocabulary
1002,68,admire,admireの意味,amusementの意味,inhabitの意味,surprisinglyの意味,1,Section 68 vocabulary
1003,68,congratulation,congratulationの意味,mostlyの意味,aspectの意味,分類する,1,Section 68 vocabulary
1004,68,sympathy,sympathyの意味,比較する,transferの意味,steamの意味,1,Section 68 vocabulary
1005,68,empathy,empathyの意味,assembleの意味,referの意味,示す,1,Section 68 vocabulary
1006,68,attend,出席する,sensibleの意味,commandの意味,幻想,1,Section 68 vocabulary
1007,68,affordable,affordableの意味,journeyの意味,missの意味,手段,1,Section 68 vocabulary
1008,68,faculty,facultyの意味,mudの意味,settleの意味,disciplineの意味,1,Section 68 vocabulary
1009,68,overwork,overworkの意味,carveの意味,paradoxの意味,overlookの意味,1,Section 68 vocabulary
1010,69,milestone,milestoneの意味,sequenceの意味,dominantの意味,収穫する,1,Section 69 vocabulary
1011,69,accumulate,accumulateの意味,振る舞う,diagnoseの意味,packの意味,1,Section 69 vocabulary
1012,69,contrast,contrastの意味,ポケット,sequenceの意味,dampの意味,1,Section 69 vocabulary
1013,69,calculation,calculationの意味,conceiveの意味,取り除く,altitudeの意味,1,Section 69 vocabulary
1014,69,statistics,statisticsの意味,驚かせる,前方へ/促進する,毒,1,Section 69 vocabulary
1015,69,compute,computeの意味,resolveの意味,医療,regulationの意味,1,Section 69 vocabulary
1016,69,latest,最新の/最も遅く,高価な,頬,信頼できる,1,Section 69 vocabulary
1017,69,unprecedented,unprecedentedの意味,transformの意味,公の/一般の人,predictionの意味,1,Section 69 vocabulary
1018,69,principle,原理,選ぶ,tragicの意味,arrayの意味,1,Section 69 vocabulary
1019,69,ideology,ideologyの意味,difficultの意味,freedomの意味,中心的な,1,Section 69 vocabulary
1020,69,regime,regimeの意味,不思議に思う,rhythmの意味,opposeの意味,1,Section 69 vocabulary
1021,69,nevertheless,neverthelessの意味,生み出す,countrysideの意味,conceptの意味,1,Section 69 vocabulary
1022,69,nonetheless,nonethelessの意味,hookの意味,strokeの意味,手段,1,Section 69 vocabulary
1023,69,genius,geniusの意味,障害,pillowの意味,scentの意味,1,Section 69 vocabulary
1024,70,scratch,scratchの意味,定義,選ぶ,特別な,1,Section 70 vocabulary
1025,70,stain,stainの意味,shiftの意味,clickの意味,calculationの意味,1,Section 70 vocabulary
1026,70,prepare,準備する,gapeの意味,親密な,明らかな,1,Section 70 vocabulary
1027,70,utter,utterの意味,soarの意味,退ける,無視する,1,Section 70 vocabulary
1028,70,oral,口頭の,grindの意味,調査する,currencyの意味,1,Section 70 vocabulary
1029,70,verbal,言葉の,実行する,消化する,administerの意味,1,Section 70 vocabulary
1030,70,guide,案内する/案内人,independentの意味,economicsの意味,大気,1,Section 70 vocabulary
1031,70,guideline,guidelineの意味,journeyの意味,政治の,sanctuaryの意味,1,Section 70 vocabulary
1032,70,imaginative,imaginativeの意味,resortの意味,brilliantの意味,attemptの意味,1,Section 70 vocabulary
1033,70,conceive,conceiveの意味,utterの意味,方言,congressionの意味,1,Section 70 vocabulary
1034,70,fantasy,空想,根,否定的な,prominentの意味,1,Section 70 vocabulary
1035,70,illusion,幻想,essentiallyの意味,summarizeの意味,clinicの意味,1,Section 70 vocabulary
1036,70,routinely,routinelyの意味,sadnessの意味,気温,逮捕する,1,Section 70 vocabulary
1037,70,brute,bruteの意味,振る舞う,summarizeの意味,industryの意味,1,Section 70 vocabulary
1038,70,cheat,cheatの意味,sanctuaryの意味,emergeの意味,grantの意味,1,Section 70 vocabulary
1039,71,revolution,回転/革命,relieveの意味,discriminateの意味,建造物/構造,1,Section 71 vocabulary
1040,71,orbit,orbitの意味,準備する,dominateの意味,誕生,1,Section 71 vocabulary
1041,71,spin,spinの意味,sphereの意味,availableの意味,ゆるい,1,Section 71 vocabulary
1042,71,innovation,innovationの意味,納得させる,scentの意味,hopefulの意味,1,Section 71 vocabulary
1043,71,dramatic,dramaticの意味,気が進まない,バレエ,compoundの意味,1,Section 71 vocabulary
1044,71,settle,settleの意味,contemporaryの意味,招待する,embarkの意味,1,Section 71 vocabulary
1045,71,shelter,shelterの意味,疑わしい,大人,balanceの意味,1,Section 71 vocabulary
1046,71,recruit,recruitの意味,adjustmentの意味,collectiveの意味,結合する,1,Section 71 vocabulary
1047,71,expect,期待する,countlessの意味,subscribeの意味,材料,1,Section 71 vocabulary
1048,71,unexpected,unexpectedの意味,医学の,過去の,生み出す,1,Section 71 vocabulary
1049,71,workforce,workforceの意味,spontaneouslyの意味,召使い,temptの意味,1,Section 71 vocabulary
1050,71,overtime,overtimeの意味,classicの意味,roastの意味,頼る,1,Section 71 vocabulary
1051,71,endless,endlessの意味,方言,worthの意味,比率,1,Section 71 vocabulary
1052,71,infinite,infiniteの意味,苦闘する,agentの意味,bondの意味,1,Section 71 vocabulary
1053,71,global,地球規模の,会社/仲間,最新の/最も遅く,避ける,1,Section 71 vocabulary
1054,71,epidemic,epidemicの意味,accumulateの意味,harassmentの意味,農業,1,Section 71 vocabulary
1055,71,plague,plagueの意味,trialの意味,〜もまたない,detectの意味,1,Section 71 vocabulary
1056,71,microbe,microbeの意味,reviveの意味,たくましい/難しい,emissionの意味,1,Section 71 vocabulary
1057,71,germ,germの意味,効果的な,forkの意味,fosterの意味,1,Section 71 vocabulary
1058,71,rapid,rapidの意味,impressionの意味,特別な,種,1,Section 71 vocabulary
1059,71,swift,swiftの意味,leadershipの意味,維持する/主張する,failureの意味,1,Section 71 vocabulary
1060,71,burst,burstの意味,employmentの意味,人口,clinicの意味,1,Section 71 vocabulary
1061,71,feedback,feedbackの意味,intellectualの意味,同意,裁判官,1,Section 71 vocabulary
1062,71,meditation,meditationの意味,古代の,予算,swiftの意味,1,Section 71 vocabulary
1063,71,snap,snapの意味,balanceの意味,比較できる,epidemicの意味,1,Section 71 vocabulary
1064,71,merely,merelyの意味,魅了する,細い,foundationの意味,1,Section 71 vocabulary
